accommodation_id,name,type,address,city,country,postal_code,latitude,longitude,star_rating,amenities,room_types,check_in_time,check_out_time,cancellation_policy,pet_policy,parking_available,wifi_available,breakfast_included,gym_available,pool_available,spa_available,business_center,room_service,concierge_service,contact_phone,contact_email,images,description,created_at,updated_at
ACC311598,Grand Dallas Hotel,Boutique Hotel,"2142 First Ave, Dallas",Dallas,United States,38814,-50.04437,-114.072053,5,"[""24/7 Front Desk"", ""Business Center"", ""Tennis Court"", ""Fitness Center"", ""Dry Cleaning"", ""Spa"", ""Parking"", ""WiFi"", ""Elevator"", ""Pet Friendly"", ""Beach Access"", ""Laundry Service"", ""Gym""]","[""Twin Room"", ""Presidential Suite"", ""City View Room"", ""Ocean View Room""]",15:00,11:00,Partial refund,No pets allowed,True,False,True,True,False,True,True,False,False,+36-486-613-8362,info@granddallashotel.com,"[""https://example.com/images/grand_dallas_hotel_1.jpg"", ""https://example.com/images/grand_dallas_hotel_2.jpg"", ""https://example.com/images/grand_dallas_hotel_3.jpg"", ""https://example.com/images/grand_dallas_hotel_4.jpg""]",Discover the perfect blend of modern amenities and traditional hospitality at Grand Dallas Hotel.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC235634,Villa Guesthouse Reading,Guesthouse,"8451 Oak St, Reading",Reading,United States,39363,1.601538,-158.224341,1,"[""Beach Access"", ""Business Center"", ""Fitness Center"", ""Parking"", ""Spa"", ""Airport Shuttle"", ""Pool"", ""Tennis Court""]","[""Double Room"", ""Garden View Room"", ""Penthouse"", ""Family Room"", ""Suite"", ""Ocean View Room"", ""Cabin"", ""Pool View Room""]",15:00,12:00,Partial refund,Pets on request,False,True,False,False,False,False,False,True,True,+7-470-819-8905,info@villaguesthousereading.com,"[""https://example.com/images/villa_guesthouse_reading_1.jpg"", ""https://example.com/images/villa_guesthouse_reading_2.jpg"", ""https://example.com/images/villa_guesthouse_reading_3.jpg"", ""https://example.com/images/villa_guesthouse_reading_4.jpg"", ""https://example.com/images/villa_guesthouse_reading_5.jpg"", ""https://example.com/images/villa_guesthouse_reading_6.jpg""]","Your gateway to Reading, Villa Guesthouse Reading offers exceptional service and stunning views.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC455774,Palace Lodge Angoulême,Lodge,"2118 First Ave, Angoulême",Angoulême,France,60830,-26.254959,112.71589,1,"[""24/7 Front Desk"", ""Room Service"", ""Pet Friendly"", ""Beach Access"", ""Bar"", ""WiFi"", ""Pool"", ""Restaurant"", ""Elevator"", ""Golf Course"", ""Airport Shuttle"", ""Dry Cleaning"", ""Parking"", ""Spa""]","[""Single Room"", ""Twin Room"", ""Suite"", ""City View Room""]",15:00,13:00,Non-refundable,Pets on request,True,True,False,False,False,True,True,False,True,+82-998-268-7818,info@palacelodgeangoulême.com,"[""https://example.com/images/palace_lodge_angoul\u00eame_1.jpg"", ""https://example.com/images/palace_lodge_angoul\u00eame_2.jpg"", ""https://example.com/images/palace_lodge_angoul\u00eame_3.jpg"", ""https://example.com/images/palace_lodge_angoul\u00eame_4.jpg"", ""https://example.com/images/palace_lodge_angoul\u00eame_5.jpg"", ""https://example.com/images/palace_lodge_angoul\u00eame_6.jpg"", ""https://example.com/images/palace_lodge_angoul\u00eame_7.jpg""]",Immerse yourself in the culture of Angoulême while enjoying world-class facilities at Palace Lodge Angoulême.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC345785,Inn Condo Paris,Condo,"3319 Oak St, Paris",Paris,France,17282,48.87875,2.342188,3,"[""Concierge"", ""24/7 Front Desk"", ""Elevator"", ""Beach Access"", ""Pet Friendly"", ""WiFi"", ""Bar""]","[""Ocean View Room"", ""Twin Room"", ""Presidential Suite"", ""Family Room""]",14:00,11:00,Free cancellation,Pets on request,True,True,False,False,False,False,True,False,False,+73-248-228-3440,info@inncondoparis.com,"[""https://example.com/images/inn_condo_paris_1.jpg"", ""https://example.com/images/inn_condo_paris_2.jpg""]","Relax and unwind at Inn Condo Paris, where every detail is designed for your comfort.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC771786,Grand Condo Longueuil,Condo,"5828 Elm St, Longueuil",Longueuil,Canada,91747,61.152458,-0.455101,2,"[""Concierge"", ""Restaurant"", ""Laundry Service"", ""WiFi"", ""Spa"", ""Elevator"", ""Dry Cleaning"", ""Room Service"", ""Pool""]","[""Penthouse"", ""Studio"", ""Ocean View Room"", ""Twin Room"", ""City View Room""]",16:00,13:00,Non-refundable,Pets on request,True,True,True,True,True,True,False,True,True,+77-840-480-4418,info@grandcondolongueuil.com,"[""https://example.com/images/grand_condo_longueuil_1.jpg"", ""https://example.com/images/grand_condo_longueuil_2.jpg"", ""https://example.com/images/grand_condo_longueuil_3.jpg"", ""https://example.com/images/grand_condo_longueuil_4.jpg""]",Immerse yourself in the culture of Longueuil while enjoying world-class facilities at Grand Condo Longueuil.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC272633,Plaza Jumeirah Resort,Hotel,"7872 Broadway, Jumeirah",Jumeirah,United Arab Emirates,16098,9.465111,-39.624284,3,"[""Elevator"", ""Spa"", ""Gym"", ""Business Center"", ""24/7 Front Desk"", ""Bar"", ""Parking"", ""Room Service"", ""Restaurant"", ""Concierge""]","[""Single Room"", ""Family Room"", ""Pool View Room"", ""Twin Room"", ""Standard Room"", ""Ocean View Room"", ""Garden View Room""]",16:00,13:00,Free cancellation,Pets on request,True,True,False,True,False,True,True,True,False,+63-389-521-6758,info@plazajumeirahresort.com,"[""https://example.com/images/plaza_jumeirah_resort_1.jpg"", ""https://example.com/images/plaza_jumeirah_resort_2.jpg"", ""https://example.com/images/plaza_jumeirah_resort_3.jpg"", ""https://example.com/images/plaza_jumeirah_resort_4.jpg"", ""https://example.com/images/plaza_jumeirah_resort_5.jpg"", ""https://example.com/images/plaza_jumeirah_resort_6.jpg""]",Immerse yourself in the culture of Jumeirah while enjoying world-class facilities at Plaza Jumeirah Resort.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC253368,Palace Chalet Boulogne-Billancourt,Chalet,"7273 First Ave, Boulogne-Billancourt",Boulogne-Billancourt,France,56510,-22.821547,14.738504,2,"[""Dry Cleaning"", ""Bar"", ""Tennis Court"", ""Pool"", ""Elevator"", ""Pet Friendly"", ""Beach Access"", ""Golf Course"", ""Gym""]","[""Double Room"", ""Cabin"", ""Studio""]",14:00,13:00,Partial refund,Pet friendly,False,False,True,True,True,False,False,False,True,+84-269-493-1633,info@palacechaletboulogne-billancourt.com,"[""https://example.com/images/palace_chalet_boulogne-billancourt_1.jpg"", ""https://example.com/images/palace_chalet_boulogne-billancourt_2.jpg"", ""https://example.com/images/palace_chalet_boulogne-billancourt_3.jpg""]",Discover the perfect blend of modern amenities and traditional hospitality at Palace Chalet Boulogne-Billancourt.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC976741,Grand Portage la Prairie Inn,Hotel,"829 Elm St, Portage la Prairie",Portage la Prairie,Canada,61094,6.609263,42.733755,2,"[""Room Service"", ""Elevator"", ""Airport Shuttle"", ""Business Center"", ""Dry Cleaning"", ""Beach Access"", ""Laundry Service"", ""Pet Friendly""]","[""Family Room"", ""City View Room"", ""Penthouse"", ""Pool View Room"", ""Twin Room"", ""Suite""]",15:00,12:00,Free cancellation,No pets allowed,True,False,True,False,False,False,False,False,False,+43-667-745-6394,info@grandportagelaprairieinn.com,"[""https://example.com/images/grand_portage_la_prairie_inn_1.jpg"", ""https://example.com/images/grand_portage_la_prairie_inn_2.jpg"", ""https://example.com/images/grand_portage_la_prairie_inn_3.jpg"", ""https://example.com/images/grand_portage_la_prairie_inn_4.jpg"", ""https://example.com/images/grand_portage_la_prairie_inn_5.jpg""]",Immerse yourself in the culture of Portage la Prairie while enjoying world-class facilities at Grand Portage la Prairie Inn.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC974435,Palace Bed & Breakfast Glasgow,Bed & Breakfast,"4646 Park Ave, Glasgow",Glasgow,United Kingdom,79444,-40.569962,75.515518,3,"[""Laundry Service"", ""Bar"", ""WiFi"", ""Tennis Court"", ""Beach Access"", ""Restaurant"", ""Fitness Center"", ""Elevator"", ""Spa"", ""Room Service"", ""Pet Friendly"", ""Golf Course"", ""24/7 Front Desk"", ""Dry Cleaning""]","[""Pool View Room"", ""Single Room"", ""Villa"", ""Presidential Suite"", ""Ocean View Room"", ""Garden View Room"", ""Suite""]",14:00,13:00,Free cancellation,Pet friendly,False,False,True,True,False,False,False,False,True,+2-112-385-6369,info@palacebed&breakfastglasgow.com,"[""https://example.com/images/palace_bed_&_breakfast_glasgow_1.jpg"", ""https://example.com/images/palace_bed_&_breakfast_glasgow_2.jpg"", ""https://example.com/images/palace_bed_&_breakfast_glasgow_3.jpg""]","Relax and unwind at Palace Bed & Breakfast Glasgow, where every detail is designed for your comfort.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC407506,Villa Guesthouse Lethbridge,Guesthouse,"8755 Pine St, Lethbridge",Lethbridge,Canada,46874,29.703768,83.966739,1,"[""Bar"", ""Spa"", ""Laundry Service"", ""Concierge"", ""WiFi"", ""Pet Friendly"", ""Pool"", ""Restaurant"", ""Elevator"", ""Business Center""]","[""Penthouse"", ""Double Room"", ""Family Room"", ""Garden View Room"", ""Twin Room""]",15:00,13:00,Partial refund,No pets allowed,True,True,False,False,False,True,True,False,True,+36-618-910-4083,info@villaguesthouselethbridge.com,"[""https://example.com/images/villa_guesthouse_lethbridge_1.jpg"", ""https://example.com/images/villa_guesthouse_lethbridge_2.jpg"", ""https://example.com/images/villa_guesthouse_lethbridge_3.jpg"", ""https://example.com/images/villa_guesthouse_lethbridge_4.jpg"", ""https://example.com/images/villa_guesthouse_lethbridge_5.jpg"", ""https://example.com/images/villa_guesthouse_lethbridge_6.jpg""]","Your gateway to Lethbridge, Villa Guesthouse Lethbridge offers exceptional service and stunning views.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC866173,Lodge Rockingham Suites,Hotel,"1337 Pine St, Rockingham",Rockingham,Australia,80027,-40.085744,148.024713,1,"[""Pet Friendly"", ""Airport Shuttle"", ""Gym"", ""Elevator"", ""WiFi"", ""Concierge"", ""Beach Access"", ""Fitness Center"", ""24/7 Front Desk"", ""Room Service"", ""Golf Course""]","[""Villa"", ""Standard Room"", ""Penthouse""]",16:00,11:00,Non-refundable,Pet friendly,True,False,False,False,False,True,True,True,False,+52-408-617-5544,info@lodgerockinghamsuites.com,"[""https://example.com/images/lodge_rockingham_suites_1.jpg"", ""https://example.com/images/lodge_rockingham_suites_2.jpg"", ""https://example.com/images/lodge_rockingham_suites_3.jpg""]",Discover the perfect blend of modern amenities and traditional hospitality at Lodge Rockingham Suites.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC699896,Royal Kitchener Hotel,Boutique Hotel,"6012 Main St, Kitchener",Kitchener,Canada,18346,16.1098,-56.637295,1,"[""Laundry Service"", ""Business Center"", ""Beach Access"", ""24/7 Front Desk"", ""Spa"", ""Dry Cleaning"", ""Airport Shuttle"", ""Tennis Court"", ""Room Service"", ""Fitness Center""]","[""Penthouse"", ""Single Room"", ""Standard Room""]",15:00,12:00,Free cancellation,Pets on request,False,False,True,False,True,False,False,False,False,+67-984-494-2918,info@royalkitchenerhotel.com,"[""https://example.com/images/royal_kitchener_hotel_1.jpg"", ""https://example.com/images/royal_kitchener_hotel_2.jpg"", ""https://example.com/images/royal_kitchener_hotel_3.jpg"", ""https://example.com/images/royal_kitchener_hotel_4.jpg"", ""https://example.com/images/royal_kitchener_hotel_5.jpg""]",Immerse yourself in the culture of Kitchener while enjoying world-class facilities at Royal Kitchener Hotel.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC507151,Villa Chalet Austin,Chalet,"9246 First Ave, Austin",Austin,United States,96318,4.620855,44.293759,5,"[""Spa"", ""Fitness Center"", ""Beach Access"", ""Tennis Court"", ""Business Center"", ""Concierge"", ""Dry Cleaning"", ""Pet Friendly"", ""Pool"", ""WiFi"", ""Airport Shuttle""]","[""Single Room"", ""Penthouse"", ""Villa"", ""Family Room"", ""Studio"", ""Garden View Room""]",15:00,12:00,Free cancellation,Pet friendly,True,True,False,True,True,True,True,True,False,+81-202-887-9328,info@villachaletaustin.com,"[""https://example.com/images/villa_chalet_austin_1.jpg"", ""https://example.com/images/villa_chalet_austin_2.jpg"", ""https://example.com/images/villa_chalet_austin_3.jpg""]","Relax and unwind at Villa Chalet Austin, where every detail is designed for your comfort.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC939529,Lodge Nakasu Lodge,Resort,"5051 Main St, Nakasu",Nakasu,Japan,99953,-38.307401,-99.999627,4,"[""Fitness Center"", ""Laundry Service"", ""Gym"", ""Spa"", ""Pool"", ""Tennis Court"", ""Room Service"", ""Bar"", ""Business Center"", ""24/7 Front Desk"", ""WiFi"", ""Golf Course""]","[""Villa"", ""Pool View Room"", ""Family Room"", ""Deluxe Room"", ""Garden View Room"", ""Ocean View Room"", ""Cabin"", ""Suite""]",16:00,13:00,Non-refundable,Pet friendly,True,False,False,False,True,False,True,True,False,+5-552-919-7271,info@lodgenakasulodge.com,"[""https://example.com/images/lodge_nakasu_lodge_1.jpg"", ""https://example.com/images/lodge_nakasu_lodge_2.jpg"", ""https://example.com/images/lodge_nakasu_lodge_3.jpg""]","Relax and unwind at Lodge Nakasu Lodge, where every detail is designed for your comfort.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC575550,Palace Chalet Edinburgh,Chalet,"3375 Broadway, Edinburgh",Edinburgh,United Kingdom,21909,55.951681,-3.265885,2,"[""Beach Access"", ""Business Center"", ""Golf Course"", ""Spa"", ""Restaurant"", ""Elevator"", ""24/7 Front Desk""]","[""Pool View Room"", ""Suite"", ""Villa"", ""Ocean View Room""]",15:00,13:00,Non-refundable,No pets allowed,True,False,False,False,False,True,False,False,True,+56-200-194-2704,info@palacechaletedinburgh.com,"[""https://example.com/images/palace_chalet_edinburgh_1.jpg"", ""https://example.com/images/palace_chalet_edinburgh_2.jpg"", ""https://example.com/images/palace_chalet_edinburgh_3.jpg""]","Relax and unwind at Palace Chalet Edinburgh, where every detail is designed for your comfort.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC174878,Palace Cabin Al Majaz,Cabin,"4921 Park Ave, Al Majaz",Al Majaz,United Arab Emirates,40554,-37.366872,134.041589,4,"[""Business Center"", ""Bar"", ""WiFi"", ""Golf Course"", ""Dry Cleaning""]","[""Suite"", ""Single Room"", ""Twin Room"", ""Standard Room"", ""Deluxe Room"", ""Cabin"", ""Double Room""]",15:00,12:00,Partial refund,Pet friendly,False,True,False,True,True,True,False,True,True,+51-170-838-1664,info@palacecabinalmajaz.com,"[""https://example.com/images/palace_cabin_al_majaz_1.jpg"", ""https://example.com/images/palace_cabin_al_majaz_2.jpg"", ""https://example.com/images/palace_cabin_al_majaz_3.jpg"", ""https://example.com/images/palace_cabin_al_majaz_4.jpg""]",Immerse yourself in the culture of Al Majaz while enjoying world-class facilities at Palace Cabin Al Majaz.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC140873,Royal Villa Columbus,Villa,"7287 Elm St, Columbus",Columbus,United States,66730,60.646298,-169.180976,1,"[""Tennis Court"", ""Pet Friendly"", ""Concierge"", ""Fitness Center"", ""Bar"", ""Laundry Service"", ""Pool"", ""Spa"", ""24/7 Front Desk"", ""Gym""]","[""Deluxe Room"", ""Studio"", ""Presidential Suite""]",15:00,11:00,Non-refundable,Pets on request,False,True,True,False,True,False,False,False,False,+44-775-407-4281,info@royalvillacolumbus.com,"[""https://example.com/images/royal_villa_columbus_1.jpg"", ""https://example.com/images/royal_villa_columbus_2.jpg""]",Immerse yourself in the culture of Columbus while enjoying world-class facilities at Royal Villa Columbus.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC229464,Grand Condo Port Augusta,Condo,"4581 Main St, Port Augusta",Port Augusta,Australia,31295,-31.883203,-61.506272,1,"[""Spa"", ""Golf Course"", ""Pool"", ""Concierge"", ""Parking"", ""24/7 Front Desk"", ""Fitness Center"", ""Airport Shuttle"", ""Tennis Court"", ""Room Service"", ""Business Center"", ""Laundry Service""]","[""Villa"", ""City View Room"", ""Penthouse"", ""Single Room"", ""Cabin"", ""Suite""]",15:00,11:00,Free cancellation,Pet friendly,True,True,False,True,False,True,False,True,True,+44-696-772-3548,info@grandcondoportaugusta.com,"[""https://example.com/images/grand_condo_port_augusta_1.jpg"", ""https://example.com/images/grand_condo_port_augusta_2.jpg"", ""https://example.com/images/grand_condo_port_augusta_3.jpg"", ""https://example.com/images/grand_condo_port_augusta_4.jpg"", ""https://example.com/images/grand_condo_port_augusta_5.jpg"", ""https://example.com/images/grand_condo_port_augusta_6.jpg"", ""https://example.com/images/grand_condo_port_augusta_7.jpg""]",Immerse yourself in the culture of Port Augusta while enjoying world-class facilities at Grand Condo Port Augusta.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC203072,Lodge Guesthouse Surrey,Guesthouse,"2882 Elm St, Surrey",Surrey,Canada,28181,-16.69793,-60.9101,1,"[""Business Center"", ""WiFi"", ""Golf Course"", ""Room Service"", ""Beach Access""]","[""Cabin"", ""Ocean View Room"", ""Suite"", ""Presidential Suite"", ""Deluxe Room"", ""Villa""]",14:00,12:00,Free cancellation,Pets on request,True,True,True,False,True,False,True,True,True,+96-467-570-7277,info@lodgeguesthousesurrey.com,"[""https://example.com/images/lodge_guesthouse_surrey_1.jpg"", ""https://example.com/images/lodge_guesthouse_surrey_2.jpg"", ""https://example.com/images/lodge_guesthouse_surrey_3.jpg"", ""https://example.com/images/lodge_guesthouse_surrey_4.jpg"", ""https://example.com/images/lodge_guesthouse_surrey_5.jpg""]","Experience luxury and comfort at Lodge Guesthouse Surrey, located in the heart of Surrey.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC872352,Inn Cabin Mannheim,Cabin,"5068 Pine St, Mannheim",Mannheim,Germany,64353,14.015571,148.956475,3,"[""Bar"", ""Room Service"", ""Concierge"", ""Pet Friendly"", ""WiFi"", ""24/7 Front Desk"", ""Fitness Center"", ""Golf Course"", ""Restaurant""]","[""Twin Room"", ""Penthouse"", ""Family Room""]",14:00,12:00,Partial refund,Pets on request,False,True,True,True,False,False,True,False,True,+75-629-822-9526,info@inncabinmannheim.com,"[""https://example.com/images/inn_cabin_mannheim_1.jpg"", ""https://example.com/images/inn_cabin_mannheim_2.jpg"", ""https://example.com/images/inn_cabin_mannheim_3.jpg"", ""https://example.com/images/inn_cabin_mannheim_4.jpg"", ""https://example.com/images/inn_cabin_mannheim_5.jpg""]",Discover the perfect blend of modern amenities and traditional hospitality at Inn Cabin Mannheim.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
