flight_id,flight_number,airline,aircraft_type,departure_airport,arrival_airport,departure_time,arrival_time,duration_minutes,available_seats,seat_configuration,price_economy,price_business,price_first,meal_service,baggage_allowance,layovers,status,created_at,updated_at
FL359288,XX1903,Alitalia,Airbus A350,DUI,LA ,2025-10-03T05:53:57Z,2025-10-03T22:00:57Z,967,255,3-4-3,1901,7185,10885,No Meal,No Baggage,3+ Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL793810,CX3645,Cathay Pacific,Boeing 787,AKR,MON,2025-10-18T02:38:57Z,2025-10-18T04:10:57Z,92,53,2-3-2,1660,4235,12426,Full Meal,32kg,Direct,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL142583,XX8848,LATAM Airlines,Airbus A350,CAR,HAM,2026-09-14T03:53:57Z,2026-09-14T21:26:57Z,1053,312,2-2,1258,3594,7745,Snack,23kg,3+ Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL116271,AF6925,Air France,Boeing 737,BAL,UME,2026-01-03T14:08:57Z,2026-01-03T22:07:57Z,479,232,3-4-3,1722,4642,9270,Snack,32kg,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL734481,XX3005,Korean Air,Airbus A350,DER,AIX,2026-09-20T16:08:57Z,2026-09-21T15:48:57Z,1420,252,2-4-2,292,751,2010,No Meal,Extra Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL998342,QR4947,Qatar Airways,Bombardier CRJ,AUG,LIS,2026-04-26T15:53:57Z,2026-04-27T00:11:57Z,498,67,3-3-3,1348,5035,6852,Snack,23kg,1 Stop,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL438459,XX3871,Etihad Airways,Airbus A320,DAR,SYD,2026-06-15T21:23:57Z,2026-06-16T17:05:57Z,1182,246,2-2-2,1433,5122,11196,No Meal,23kg,Direct,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL578193,AA3234,American Airlines,Airbus A320,NEW,LAV,2025-10-07T22:08:57Z,2025-10-08T15:21:57Z,1033,153,3-3,264,919,2111,Full Meal,32kg,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL796229,AF8556,Air France,Boeing 787,NIS,AL ,2026-09-06T01:38:57Z,2026-09-06T19:39:57Z,1081,121,1-2-1,930,3423,6484,No Meal,Extra Baggage,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL966117,XX5125,LATAM Airlines,ATR 72,RED,VAL,2026-07-02T14:08:57Z,2026-07-02T17:27:57Z,199,84,1-2-1,1927,5225,12780,Full Meal,32kg,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL569737,XX7295,Saudia,Boeing 777,FRA,NIS,2026-07-26T18:23:57Z,2026-07-27T06:42:57Z,739,241,3-3-3,1799,6222,11872,No Meal,Extra Baggage,Direct,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL131043,WN3774,Southwest Airlines,Boeing 787,MAN,LA ,2025-10-25T01:38:57Z,2025-10-25T06:38:57Z,300,172,2-2,345,1171,1962,No Meal,32kg,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL879462,UA3047,United Airlines,Airbus A330,GAT,BHX,2026-01-31T20:23:57Z,2026-02-01T09:33:57Z,790,227,1-2-1,1901,7432,14402,Special Diet,Extra Baggage,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL545050,XX1863,Qantas,Airbus A350,MUC,SAI,2026-09-22T00:38:57Z,2026-09-22T05:00:57Z,262,88,2-4-2,1059,4213,7728,Special Diet,No Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL530577,XX8232,Etihad Airways,Airbus A320,CGN,SHI,2026-04-21T08:23:57Z,2026-04-21T10:50:57Z,147,373,3-3,1848,6443,14334,Special Diet,No Baggage,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL138455,XX6818,Scandinavian Airlines,Boeing 737,FRE,ZWI,2026-01-05T00:08:57Z,2026-01-05T04:33:57Z,265,80,2-2-2,556,1785,4333,No Meal,32kg,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL654782,XX7358,Virgin Atlantic,ATR 72,SAN,NÎM,2025-10-14T04:53:57Z,2025-10-14T12:29:57Z,456,178,2-4-2,1543,4192,10157,Snack,Extra Baggage,3+ Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL969858,XX6300,WestJet,Bombardier CRJ,QUE,AL ,2025-11-25T02:23:57Z,2025-11-25T07:06:57Z,283,241,2-2-2,1021,4009,6190,Full Meal,23kg,1 Stop,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL764042,XX1163,Iberia,Boeing 787,ATL,YYC,2026-04-02T06:38:57Z,2026-04-03T03:10:57Z,1232,62,2-2-2,212,774,1267,No Meal,Extra Baggage,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL898299,XX4839,Alitalia,Boeing 737,LET,FRE,2026-08-08T21:08:57Z,2026-08-09T11:43:57Z,875,240,3-3,910,2560,6747,Special Diet,Extra Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL735931,XX9612,Thai Airways,Airbus A380,DAR,JEB,2026-09-20T04:23:57Z,2026-09-20T19:32:57Z,909,147,2-2-2,1087,3714,7903,No Meal,No Baggage,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL330974,XX8048,LATAM Airlines,Airbus A330,FRE,PHI,2025-10-22T18:38:57Z,2025-10-23T07:52:57Z,794,68,2-2-2,1922,6236,13855,No Meal,Extra Baggage,Direct,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL187341,XX3509,All Nippon Airways,Airbus A320,FRE,MAN,2025-10-15T07:08:57Z,2025-10-16T05:49:57Z,1361,101,3-4-3,1870,6492,10682,No Meal,32kg,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL852083,XX1763,Virgin Atlantic,Airbus A330,LAX,FRA,2026-04-29T00:23:57Z,2026-04-29T14:29:57Z,846,181,2-3-2,316,1203,2035,Snack,32kg,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL307190,KL8660,KLM Royal Dutch Airlines,Boeing 747,PER,HAR,2026-05-22T07:08:57Z,2026-05-22T17:42:57Z,634,194,2-2-2,1288,4024,8997,Full Meal,No Baggage,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL298344,WN6464,Southwest Airlines,Boeing 747,DUI,CTS,2026-08-30T06:23:57Z,2026-08-30T13:44:57Z,441,398,2-3-2,1489,5849,9562,No Meal,32kg,1 Stop,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL133436,XX5781,Scandinavian Airlines,Airbus A320,POI,DEI,2026-04-17T04:38:57Z,2026-04-17T18:20:57Z,822,307,3-4-3,285,1108,1971,Special Diet,32kg,2 Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL938736,AA8403,American Airlines,Bombardier CRJ,PIT,LPL,2026-04-10T12:08:57Z,2026-04-10T22:22:57Z,614,156,1-2-1,1479,5905,8604,Full Meal,Extra Baggage,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL240616,XX3787,Korean Air,Boeing 787,MRS,LIW,2026-07-04T17:38:57Z,2026-07-05T17:02:57Z,1404,397,3-3,1644,5709,11941,Full Meal,Extra Baggage,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL317922,XX8906,Turkish Airlines,Boeing 757,FUS,LIM,2025-10-09T02:23:57Z,2025-10-09T12:55:57Z,632,219,1-2-1,651,2458,3461,Full Meal,No Baggage,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL176172,UA8626,United Airlines,Airbus A330,TEN,AL ,2025-10-03T22:38:57Z,2025-10-04T04:46:57Z,368,87,3-4-3,1648,5459,12814,Special Diet,23kg,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL678832,XX9873,WestJet,Airbus A380,AL ,LPL,2026-07-29T03:38:57Z,2026-07-29T08:29:57Z,291,116,2-2-2,1298,5063,8884,Special Diet,32kg,2 Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL704282,XX1921,All Nippon Airways,Boeing 787,AUG,POR,2025-09-29T21:23:57Z,2025-09-30T20:09:57Z,1366,314,2-3-2,956,2695,7548,Snack,23kg,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL950804,BA7467,British Airways,Airbus A380,CHE,TOW,2026-05-30T23:08:57Z,2026-05-31T03:25:57Z,257,71,3-3-3,1583,4003,11557,Snack,23kg,Direct,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL952708,XX7113,Alitalia,Airbus A320,VAL,AL ,2026-05-09T07:38:57Z,2026-05-10T06:31:57Z,1373,145,3-3-3,1802,5924,11842,Snack,Extra Baggage,1 Stop,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL465224,XX7421,LATAM Airlines,Boeing 757,PER,AUS,2025-10-05T18:23:57Z,2025-10-06T11:23:57Z,1020,98,2-3-2,249,930,1577,Full Meal,23kg,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL445852,XX4420,Air Canada,Bombardier CRJ,IAH,RIC,2026-01-18T09:08:57Z,2026-01-18T22:45:57Z,817,106,1-2-1,1105,3446,7584,No Meal,Extra Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL107617,XX8527,Iberia,Boeing 757,WÜR,VIC,2025-11-03T01:53:57Z,2025-11-03T21:05:57Z,1152,180,1-2-1,1593,4747,11357,No Meal,Extra Baggage,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL761328,XX2749,Virgin Atlantic,Airbus A380,AIX,ADL,2026-05-16T22:23:57Z,2026-05-17T04:52:57Z,389,77,1-2-1,1376,4780,7771,Special Diet,32kg,2 Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL653969,XX6311,Aeromexico,Airbus A350,FOR,ESS,2026-02-04T00:08:57Z,2026-02-04T04:34:57Z,266,197,2-3-2,381,1278,2286,Snack,32kg,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL208188,XX6680,LATAM Airlines,Bombardier CRJ,WHY,HAK,2026-07-14T11:53:57Z,2026-07-14T21:55:57Z,602,123,2-2,1522,5355,8604,Special Diet,Extra Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL208532,XX4677,Thai Airways,ATR 72,SHI,TOW,2025-10-09T16:08:57Z,2025-10-10T07:57:57Z,949,279,2-2-2,1897,5789,14150,Snack,23kg,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL957523,XX8889,Iberia,Boeing 737,AL ,KAS,2026-09-08T17:38:57Z,2026-09-08T21:06:57Z,208,332,2-4-2,1154,3112,6149,Special Diet,No Baggage,1 Stop,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL894029,XX6025,Japan Airlines,Boeing 737,JEB,OOL,2025-11-29T20:38:57Z,2025-11-29T23:26:57Z,168,398,3-3-3,1783,6266,10329,Snack,No Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL919098,XX3453,Aeromexico,Boeing 737,POR,BAR,2026-04-12T15:53:57Z,2026-04-13T13:59:57Z,1326,178,3-4-3,791,2508,5048,No Meal,32kg,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL913560,XX7936,Iberia,Airbus A380,AL ,ATL,2026-02-23T05:38:57Z,2026-02-23T11:15:57Z,337,198,1-2-1,1800,6325,12899,Full Meal,23kg,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL124433,QR3130,Qatar Airways,Airbus A330,PLA,AKR,2026-06-17T13:53:57Z,2026-06-18T12:07:57Z,1334,108,2-4-2,1431,4455,9403,Full Meal,23kg,1 Stop,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL630663,XX8077,LATAM Airlines,Airbus A330,NAK,BUF,2025-10-23T20:38:57Z,2025-10-23T23:32:57Z,174,128,2-2-2,261,983,1730,Special Diet,23kg,1 Stop,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL556194,WN7263,Southwest Airlines,ATR 72,YOW,MEL,2025-09-26T09:23:57Z,2025-09-27T05:39:57Z,1216,239,3-3-3,268,834,1456,Snack,23kg,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL324541,XX1395,Turkish Airlines,Airbus A330,LIM,KAS,2025-10-17T23:08:57Z,2025-10-18T20:42:57Z,1294,171,2-4-2,1427,5133,11239,No Meal,23kg,1 Stop,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL895828,XX2281,Qantas,Airbus A320,YOW,FOR,2026-03-07T06:38:57Z,2026-03-08T06:16:57Z,1418,387,1-2-1,1728,4805,9075,No Meal,23kg,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL313446,XX8804,LATAM Airlines,Boeing 737,LAV,MAR,2025-10-01T12:38:57Z,2025-10-02T03:05:57Z,867,89,1-2-1,1688,6428,10955,Full Meal,23kg,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL647198,AF2490,Air France,Boeing 777,YYZ,LYS,2026-06-27T06:23:57Z,2026-06-27T11:32:57Z,309,262,3-4-3,830,2895,5896,Snack,23kg,1 Stop,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL137740,XX8224,Turkish Airlines,Airbus A330,AL ,AUS,2026-02-04T16:38:57Z,2026-02-05T10:55:57Z,1097,72,3-3-3,1298,4734,9485,Snack,No Baggage,2 Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL263326,CX6661,Cathay Pacific,Bombardier CRJ,POR,LHR,2026-03-05T02:38:57Z,2026-03-05T18:57:57Z,979,361,2-2,698,2530,4526,Snack,Extra Baggage,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL607225,XX1019,Japan Airlines,Airbus A350,ESS,HAK,2026-02-01T04:38:57Z,2026-02-01T21:51:57Z,1033,284,2-3-2,1360,4528,7440,No Meal,No Baggage,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL313516,XX2614,Etihad Airways,Bombardier CRJ,LEE,LET,2026-05-25T01:08:57Z,2026-05-25T15:48:57Z,880,317,2-2,1576,4434,11661,No Meal,32kg,2 Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL186431,AA1402,American Airlines,Airbus A320,FRA,NEW,2026-07-02T02:53:57Z,2026-07-02T08:05:57Z,312,56,3-4-3,884,2444,4816,Snack,23kg,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL408257,DL3271,Delta Air Lines,Boeing 757,CGN,BAN,2025-12-27T14:08:57Z,2025-12-28T01:09:57Z,661,108,1-2-1,872,3301,4670,Special Diet,No Baggage,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL343770,XX2845,Korean Air,Boeing 787,RED,BEN,2026-06-03T23:23:57Z,2026-06-04T21:11:57Z,1308,117,2-4-2,1994,5924,11424,No Meal,32kg,1 Stop,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL946996,AF3638,Air France,Airbus A350,GIO,BUS,2026-03-02T18:38:57Z,2026-03-03T15:20:57Z,1242,153,2-3-2,578,2184,3901,Special Diet,Extra Baggage,Direct,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL543561,CX8906,Cathay Pacific,Boeing 777,TOW,YVR,2025-11-14T15:53:57Z,2025-11-15T07:42:57Z,949,185,2-2-2,1344,5367,7542,Full Meal,No Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL541936,XX3029,All Nippon Airways,Boeing 757,TEN,LEE,2026-04-24T22:23:57Z,2026-04-25T00:29:57Z,126,327,2-4-2,1900,6810,13649,Snack,Extra Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL151428,CX2220,Cathay Pacific,Boeing 787,SYD,KAR,2026-03-28T14:23:57Z,2026-03-29T05:32:57Z,909,62,3-3,860,2635,5194,Special Diet,No Baggage,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL122266,EK9835,Emirates,Bombardier CRJ,CTS,LET,2026-02-05T08:53:57Z,2026-02-05T13:23:57Z,270,109,2-3-2,832,3236,5640,No Meal,32kg,3+ Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL475234,AA7869,American Airlines,Airbus A380,AL ,LPL,2026-07-07T19:53:57Z,2026-07-08T04:34:57Z,521,344,2-4-2,1945,7036,14621,No Meal,32kg,1 Stop,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL362861,EK7235,Emirates,Boeing 777,ADL,AL ,2025-11-08T13:38:57Z,2025-11-09T07:10:57Z,1052,231,2-2,330,1163,2396,Special Diet,No Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL808652,XX1996,LATAM Airlines,Airbus A350,SYR,BUN,2026-08-10T11:38:57Z,2026-08-10T21:33:57Z,595,121,3-3,1752,5589,11985,Snack,Extra Baggage,3+ Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL941314,WN2999,Southwest Airlines,Boeing 757,MON,SWA,2025-09-24T01:23:57Z,2025-09-24T02:46:57Z,83,142,3-3-3,698,2271,4475,Snack,No Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL983909,WN6963,Southwest Airlines,Airbus A330,CGN,ARA,2026-01-19T15:53:57Z,2026-01-20T04:18:57Z,745,249,3-3,308,889,2094,Full Meal,23kg,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL683525,XX4889,Turkish Airlines,Airbus A320,LEE,ANG,2026-04-19T06:53:57Z,2026-04-19T13:07:57Z,374,54,2-4-2,867,2838,5481,Special Diet,32kg,1 Stop,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL853758,UA9203,United Airlines,Boeing 787,CGN,STI,2025-12-31T04:38:57Z,2026-01-01T01:10:57Z,1232,328,2-2-2,666,2060,3357,Full Meal,32kg,Direct,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL108046,QR7240,Qatar Airways,Boeing 737,DUS,WOL,2025-12-18T07:23:57Z,2025-12-18T19:29:57Z,726,299,2-2-2,557,1854,3409,Special Diet,No Baggage,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL545928,XX6437,Saudia,Boeing 737,DOR,NEW,2025-12-15T06:38:57Z,2025-12-15T10:24:57Z,226,289,2-4-2,1845,5827,14355,No Meal,23kg,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL700023,XX4933,Scandinavian Airlines,Bombardier CRJ,KAR,FOR,2026-05-16T08:08:57Z,2026-05-16T16:08:57Z,480,330,2-2-2,1955,5071,15237,Snack,Extra Baggage,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL668489,XX3641,Thai Airways,Airbus A380,WAG,TOU,2026-05-03T10:53:57Z,2026-05-04T10:03:57Z,1390,79,2-4-2,288,1135,1445,Full Meal,No Baggage,Direct,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL379191,AF7599,Air France,Airbus A320,CAR,CIN,2025-10-02T01:53:57Z,2025-10-02T06:39:57Z,286,287,2-4-2,1709,6638,13584,Special Diet,No Baggage,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL292227,DL6354,Delta Air Lines,Boeing 737,QUE,BEN,2025-12-13T09:38:57Z,2025-12-14T03:14:57Z,1056,383,3-4-3,569,2077,4380,No Meal,23kg,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL264835,XX1519,Japan Airlines,Boeing 747,ALB,VER,2026-08-20T23:38:57Z,2026-08-21T16:35:57Z,1017,112,2-2-2,957,3530,6519,Special Diet,No Baggage,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL128403,LH8664,Lufthansa,Boeing 777,SHE,IAH,2025-12-30T05:23:57Z,2025-12-31T04:22:57Z,1379,123,1-2-1,327,868,1781,Snack,32kg,1 Stop,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL732414,XX7700,All Nippon Airways,Boeing 757,SAI,HEI,2026-02-06T20:53:57Z,2026-02-07T14:17:57Z,1044,337,3-3-3,254,692,1541,No Meal,32kg,3+ Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL790575,LH3930,Lufthansa,Airbus A350,GIN,AL ,2026-07-08T02:38:57Z,2026-07-08T23:13:57Z,1235,341,2-2-2,1652,4240,11474,No Meal,23kg,Direct,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL458940,BA1072,British Airways,Airbus A320,CDG,MAN,2026-01-02T19:08:57Z,2026-01-02T20:34:57Z,86,242,3-3,690,2696,4437,No Meal,Extra Baggage,Direct,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL406699,XX2532,Turkish Airlines,ATR 72,AL ,SUR,2026-03-15T23:53:57Z,2026-03-16T14:12:57Z,859,122,2-2,1523,4639,8067,Special Diet,Extra Baggage,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL972061,XX7238,LATAM Airlines,ATR 72,AL ,HAR,2026-08-15T15:53:57Z,2026-08-16T05:36:57Z,823,376,2-4-2,1951,5140,11897,Special Diet,Extra Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL220340,UA3247,United Airlines,Boeing 787,WÜR,SHI,2025-10-21T04:08:57Z,2025-10-22T00:25:57Z,1217,357,2-4-2,1595,5431,9376,Special Diet,Extra Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL283478,XX6021,Turkish Airlines,Boeing 777,FRA,CTS,2025-12-21T16:08:57Z,2025-12-22T06:40:57Z,872,231,1-2-1,268,1071,1632,Special Diet,No Baggage,3+ Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL977621,EK2546,Emirates,Boeing 747,NUR,VER,2026-05-09T10:53:57Z,2026-05-10T04:00:57Z,1027,264,2-2-2,1119,2975,7975,No Meal,32kg,1 Stop,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL243734,XX8832,LATAM Airlines,Embraer E-Jet,AL ,FRA,2026-04-05T11:08:57Z,2026-04-05T17:12:57Z,364,129,2-2-2,563,1567,4107,No Meal,32kg,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL182212,SQ5475,Singapore Airlines,Airbus A330,ABE,SHI,2025-10-26T11:23:57Z,2025-10-26T23:55:57Z,752,353,2-4-2,1571,4338,11069,Special Diet,Extra Baggage,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL383418,XX5662,LATAM Airlines,Bombardier CRJ,AIX,HAK,2026-09-16T01:38:57Z,2026-09-16T22:22:57Z,1244,242,3-4-3,724,2222,4557,Special Diet,32kg,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL834651,XX1938,Virgin Atlantic,Boeing 757,ESS,ATL,2026-08-20T08:08:57Z,2026-08-21T07:29:57Z,1401,393,2-3-2,1954,6320,13673,No Meal,32kg,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL321846,XX4676,Etihad Airways,Boeing 787,YEG,TOO,2026-07-31T19:23:57Z,2026-08-01T16:48:57Z,1285,346,2-2,851,3142,5583,Snack,23kg,2 Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL683777,AA9752,American Airlines,Airbus A350,RIC,POR,2026-09-21T14:08:57Z,2026-09-22T03:58:57Z,830,308,2-2-2,232,728,1236,Special Diet,No Baggage,3+ Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL322018,XX6177,Thai Airways,Boeing 777,BAR,AL ,2025-09-30T07:53:57Z,2025-09-30T11:18:57Z,205,371,3-3-3,669,2140,4821,Full Meal,23kg,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL974878,CX8113,Cathay Pacific,Boeing 737,AUG,LYS,2025-12-14T19:53:57Z,2025-12-15T08:29:57Z,756,82,3-4-3,1815,5351,14194,Special Diet,23kg,Direct,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL443613,SQ2763,Singapore Airlines,Bombardier CRJ,PLA,YAS,2026-07-15T16:38:57Z,2026-07-15T20:06:57Z,208,201,1-2-1,1235,3403,8857,No Meal,No Baggage,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL467630,XX1113,Japan Airlines,Airbus A330,LEI,BUS,2026-09-21T09:23:57Z,2026-09-22T04:12:57Z,1129,349,3-4-3,1210,3414,6857,Snack,32kg,3+ Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL468549,XX4574,Turkish Airlines,Boeing 747,BUS,YYZ,2025-12-22T01:53:57Z,2025-12-22T15:26:57Z,813,173,2-2-2,438,1585,3400,Snack,23kg,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL828064,AA6105,American Airlines,Boeing 747,GAT,DUI,2026-08-02T13:08:57Z,2026-08-02T15:04:57Z,116,82,1-2-1,948,2987,4938,Snack,23kg,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL956685,XX8074,Alitalia,Airbus A330,GIN,MON,2026-04-22T13:53:57Z,2026-04-22T20:46:57Z,413,209,3-4-3,1350,3454,10048,Full Meal,23kg,1 Stop,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL798439,XX5616,LATAM Airlines,Boeing 737,GLA,AL ,2026-06-29T17:53:57Z,2026-06-30T05:30:57Z,697,341,1-2-1,1649,4349,8446,Snack,32kg,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL586763,XX3598,LATAM Airlines,Airbus A320,RED,DOR,2026-09-12T17:23:57Z,2026-09-13T16:39:57Z,1396,165,1-2-1,944,3097,7486,Snack,Extra Baggage,2 Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL413902,XX3455,All Nippon Airways,Boeing 787,JUM,DER,2026-07-29T12:53:57Z,2026-07-30T00:44:57Z,711,274,1-2-1,1478,4064,8233,Snack,No Baggage,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
